Feature Type,Alpha,Gamma,Polynomial Dimension,Protos per dimension,Epsilon,Simulations,MIN,MAX,Delta,Mean,STDEV
NRB,0.01,0.99,2,8,0.75,1000,115,223,108,139.585,18.245648212071796
NRB,0.2,0.95,2,18,0.25,1000,162,302,140,202.246,42.99995907533495
NRB,0.175,0.95,2,18,0.75,1000,149,197,48,172.745,10.4577885014156
NRB,0.05,0.95,2,18,0.75,1000,133,236,103,190.236,25.89352773916252
NRB,0.125,0.9,2,12,0.75,1000,150,376,226,209.565,49.21050140415609
NRB,0.15,0.9,2,12,0.75,1000,159,220,61,183.031,18.32271161047842
NRB,0.175,0.8,2,8,0.25,1000,157,183,26,166.748,6.764928695874056
NRB,0.1,1.0,2,52,0.75,1000,204,420,216,292.779,48.95952608220584
NRB,0.1,1.0,2,12,0.75,1000,165,404,239,271.316,62.18067690674154
NRB,0.125,0.99,2,21,0.75,987,140,408,268,177.62006079027356,32.03520063797267
NRB,0.4,0.9,2,21,0.25,993,132,671,539,181.380664652568,33.86819370917657
NRB,0.05,0.8,2,21,0.5,996,161,460,299,247.64357429718876,38.5290919110867
NRB,0.5,1.0,2,36,0.25,1000,184,394,210,246.94,43.15132021661025
NRB,0.05,0.95,2,21,0.75,993,165,493,328,249.37965760322257,45.43678998517435
NRB,0.125,0.99,2,36,0.5,1000,162,384,222,246.495,29.392139644348333
NRB,0.125,1.0,2,27,0.5,1000,161,410,249,197.981,32.707283675129695
NRB,0.1,0.99,2,12,0.75,1000,168,309,141,232.963,37.62080482865772
NRB,0.05,1.0,2,12,0.25,1000,206,452,246,257.414,44.58877395446933
NRB,0.175,1.0,2,12,0.25,1000,153,286,133,174.191,26.629713867419994
NRB,0.125,0.9,2,27,0.75,988,118,1365,1247,165.14574898785426,57.88222164638399
NRB,0.025,0.9,2,18,0.75,1000,152,270,118,211.899,43.56524681130281
NRB,0.125,1.0,2,18,0.75,1000,169,303,134,192.908,20.634372132762202
NRB,0.15,0.8,2,12,0.25,998,156,346,190,257.57915831663325,38.56627177273337
NRB,0.5,0.99,2,18,0.25,984,134,724,590,224.3638211382114,61.080369582661724
NRB,0.5,0.8,2,52,0.75,1000,172,430,258,259.027,47.297752043287936
NRB,0.1,0.8,2,21,0.5,994,185,2093,1908,226.96981891348088,66.9821419931412
NRB,0.1,0.8,2,18,0.5,1000,111,211,100,167.886,27.93258371925578
NRB,0.1,1.0,2,21,0.75,983,131,1004,873,191.51678535096642,41.18773116617146
NRB,0.125,0.9,2,27,0.5,992,152,371,219,213.49193548387098,23.847521337644626
NRB,0.05,0.9,2,8,0.25,1000,194,206,12,199.128,3.259791748293477
NRB,0.125,0.95,2,12,0.75,1000,139,277,138,226.66,36.479955964710086
NRB,0.1,0.8,2,18,0.75,1000,132,247,115,181.573,23.078979836862597
NRB,0.4,0.99,2,36,0.75,1000,127,261,134,158.317,21.184978506345345
NRB,0.075,0.95,2,27,0.5,1000,167,678,511,244.74,62.485108536264775
NRB,0.075,0.99,2,8,0.75,1000,172,398,226,275.551,50.56657371601696
NRB,0.2,0.8,2,18,0.5,1000,164,353,189,231.717,34.461260706617935
NRB,0.125,0.8,2,12,0.75,1000,120,255,135,149.47,23.72787626636889
NRB,0.125,0.99,2,18,0.5,1000,154,217,63,179.935,14.250679171774827
NRB,0.1,1.0,2,27,0.5,999,158,353,195,235.1811811811812,43.49254429237561
NRB,0.075,0.95,2,21,0.25,994,207,2102,1895,284.42354124748493,98.77930016008222
NRB,0.175,0.9,2,18,0.75,1000,164,272,108,237.51,27.3139515989897
NRB,0.175,0.9,2,21,0.5,981,116,497,381,148.26401630988786,24.287996106579133
NRB,0.175,1.0,2,12,0.5,1000,166,288,122,237.684,31.169113841392054
NRB,0.15,0.9,2,12,0.75,1000,171,351,180,260.635,62.953498059424135
NRB,0.15,1.0,2,18,0.5,1000,173,229,56,202.833,16.796643659917248
NRB,0.175,0.9,2,18,0.75,1000,162,292,130,215.492,34.44369759918793
NRB,0.175,0.99,2,21,0.25,999,134,1727,1593,220.25525525525526,61.558710672244985
NRB,0.175,1.0,2,12,0.25,1000,158,321,163,191.442,42.853390169845945
NRB,0.05,0.9,2,18,0.75,1000,139,260,121,186.546,37.594031377270454
NRB,0.025,0.99,2,8,0.5,1000,179,469,290,294.978,55.5041640620614
NRB,0.2,1.0,2,18,0.5,1000,279,380,101,300.69,24.04329386710523
NRB,0.15,0.99,2,21,0.5,998,169,494,325,207.4318637274549,43.12258734528253
NRB,0.01,1.0,2,8,0.5,1000,113,242,129,142.623,46.03737950091546
NRB,0.15,0.99,2,12,0.5,1000,160,171,11,163.985,2.025556189760698
NRB,0.125,0.99,2,36,0.5,997,200,495,295,281.2126379137412,51.4744733473577
NRB,0.1,0.8,2,12,0.25,1000,112,227,115,151.085,27.651770203648724
NRB,0.05,1.0,2,18,0.5,1000,155,272,117,209.269,40.36954717778414
NRB,0.15,0.99,2,12,0.25,1000,217,350,133,279.278,46.70033873150855
NRB,0.175,0.9,2,36,0.75,1000,147,282,135,186.618,28.125275236112927
NRB,0.125,0.9,2,21,0.25,997,239,436,197,268.9468405215647,30.19548395959002
NRB,0.01,0.8,2,12,0.75,1000,125,155,30,138.508,5.96619908581096
NRB,0.125,0.9,2,12,0.75,998,157,228,71,175.83667334669337,15.568091539364906
NRB,0.5,1.0,2,27,0.25,996,163,313,150,223.12951807228916,27.355693410669883
NRB,0.1,0.8,2,12,0.75,1000,153,295,142,230.776,40.15116361875381
NRB,0.075,0.95,2,36,0.75,1000,124,287,163,169.783,27.864822973766753
NRB,0.2,0.99,2,36,0.75,1000,133,323,190,226.998,46.903645358841224
NRB,0.025,0.99,2,12,0.25,1000,197,483,286,286.402,36.72929944114695
NRB,0.125,0.8,2,12,0.25,997,142,275,133,183.16750250752256,31.72264699565418
NRB,0.125,0.95,2,8,0.25,1000,109,261,152,183.733,28.051962919261527
NRB,0.5,1.0,2,36,0.25,1000,161,317,156,222.685,38.03370002165629
NRB,0.175,0.95,2,18,0.5,1000,204,325,121,284.074,41.45386528355284
NRB,0.175,1.0,2,52,0.5,1000,227,420,193,282.154,22.90954235970529
NRB,0.4,1.0,2,36,0.25,1000,162,286,124,224.426,25.51029790691005
NRB,0.075,0.8,2,27,0.75,987,153,2141,1988,192.3049645390071,68.3445008528804
NRB,0.05,0.99,2,12,0.75,1000,150,300,150,203.91,38.45142926358411
NRB,0.2,0.9,2,36,0.5,1000,160,385,225,228.287,41.27539568906989
NRB,0.175,0.9,2,12,0.25,1000,156,335,179,206.886,36.54397989363592
NRB,0.05,0.99,2,8,0.75,1000,110,158,48,129.325,14.195453000376068
NRB,0.125,1.0,2,18,0.75,1000,227,352,125,256.005,20.579808150308484
NRB,0.175,0.99,2,27,0.75,994,164,472,308,241.57344064386317,50.60419578702699
NRB,0.175,0.99,2,27,0.25,993,218,725,507,268.5659617321249,35.97787079584569
NRB,0.05,0.9,2,12,0.25,1000,155,259,104,234.71,19.915082488167368
NRB,0.5,1.0,2,36,0.75,1000,176,310,134,240.464,37.499585636683015
NRB,0.175,0.8,2,52,0.5,1000,160,449,289,272.248,49.96916462593119
NRB,0.175,1.0,2,12,0.5,998,163,287,124,199.77755511022045,30.55853546070194
NRB,0.05,0.9,2,27,0.75,999,200,430,230,244.5795795795796,24.28965619805812
NRB,0.2,0.99,2,21,0.5,994,206,961,755,273.5684104627767,56.92801985136947
NRB,0.175,1.0,2,12,0.25,1000,151,270,119,196.542,22.357640754339446
NRB,0.15,0.9,2,36,0.5,1000,161,309,148,247.361,26.745728874214908
NRB,0.075,0.99,2,8,0.5,1000,152,192,40,165.146,13.63248064471498
NRB,0.025,0.8,2,18,0.25,1000,191,292,101,227.132,27.895317254419687
NRB,0.125,0.99,2,8,0.5,1000,155,245,90,196.883,26.26158757543005
NRB,0.075,0.8,2,18,0.5,1000,155,291,136,224.646,37.60397243301222
NRB,0.01,0.9,2,8,0.5,1000,161,271,110,186.98,37.279476382580256
NRB,0.5,0.8,2,27,0.25,999,164,395,231,227.71871871871872,25.668808609493773
NRB,0.05,0.8,2,12,0.5,1000,125,185,60,158.854,21.314149689278647
NRB,0.175,0.99,2,8,0.5,1000,195,404,209,233.237,50.25710504602914
NRB,0.025,0.8,2,18,0.5,1000,126,268,142,191.402,21.770630591610256
NRB,0.1,0.95,2,18,0.75,1000,156,268,112,214.907,33.08248481903682
NRB,0.125,0.8,2,18,0.5,993,126,342,216,206.50352467270895,52.77978670610159
NRB,0.125,0.95,2,18,0.75,1000,130,1110,980,304.19,175.16174107246005
NRB,0.05,0.99,2,21,0.75,989,160,1947,1787,194.03538928210313,72.13277625531067
NRB,0.2,1.0,2,36,0.75,1000,166,237,71,213.71,20.763743232688874
NRB,0.1,1.0,2,8,0.5,1000,93,157,64,131.359,21.971000064718126
NRB,0.175,0.95,2,27,0.25,999,170,416,246,276.6266266266266,54.08474879146063
NRB,0.4,1.0,2,8,0.25,999,164,296,132,209.73773773773775,30.7601635660884
NRB,0.1,1.0,2,18,0.5,1000,192,280,88,243.999,26.774911669226753
NRB,0.15,0.8,2,27,0.5,998,159,365,206,222.27755511022045,28.384063882430837
NRB,0.1,0.8,2,18,0.25,1000,112,269,157,173.828,34.61659608807204
NRB,0.5,1.0,2,52,0.75,1000,161,545,384,265.83,47.17219855292221
NRB,0.4,0.99,2,8,0.75,1000,210,252,42,239.085,12.629619245340782
NRB,0.025,0.8,2,18,0.5,1000,191,337,146,253.87,24.959809536374514
NRB,0.175,0.95,2,8,0.25,1000,181,759,578,264.476,61.91027625771271
NRB,0.075,1.0,2,8,0.75,1000,164,386,222,252.861,24.114252552716124
NRB,0.075,0.9,2,21,0.75,989,165,554,389,250.6845298281092,37.40101068838275
NRB,0.025,0.99,2,8,0.5,1000,132,263,131,203.878,38.04911103890406
NRB,0.2,1.0,2,18,0.5,1000,170,318,148,225.991,35.82114003033785
NRB,0.175,0.95,2,18,0.75,1000,154,185,31,171.775,6.420872417561542
NRB,0.4,0.8,2,27,0.5,998,199,431,232,263.2755511022044,47.41309130533759
NRB,0.175,0.99,2,12,0.5,1000,158,264,106,252.368,19.141498712822173
NRB,0.1,1.0,2,8,0.25,1000,151,257,106,214.923,41.87893164726049
NRB,0.1,0.9,2,12,0.5,1000,115,279,164,158.379,33.424610148265955
NRB,0.1,0.99,2,18,0.25,1000,204,488,284,284.234,82.08797524412257
NRB,0.075,0.9,2,27,0.5,998,206,305,99,241.31462925851704,23.135881514504373
NRB,0.075,0.8,2,36,0.75,1000,123,263,140,181.24,33.965954808986105
NRB,0.15,0.95,2,21,0.5,974,143,589,446,176.85318275154003,31.36363008355307
NRB,0.4,0.8,2,18,0.25,1000,249,404,155,272.525,27.822211458661055
NRB,0.025,0.9,2,18,0.75,1000,154,269,115,201.465,44.00985847105899
NRB,0.125,0.99,2,12,0.25,1000,163,186,23,169.128,4.265185553737118
NRB,0.075,0.9,2,8,0.5,1000,199,311,112,265.524,28.42184415595204
NRB,0.5,1.0,2,27,0.25,995,155,409,254,256.36381909547737,59.80997993383337
NRB,0.175,0.9,2,21,0.25,992,193,967,774,244.44959677419354,44.79036808846531
NRB,0.025,0.9,2,8,0.5,1000,93,194,101,138.973,33.87503193782685
NRB,0.01,0.8,2,12,0.5,1000,203,421,218,282.372,56.945908127383944
NRB,0.4,0.95,2,21,0.75,977,157,287,130,174.79938587512794,15.858773481696991
NRB,0.4,0.8,2,36,0.5,1000,155,277,122,198.796,26.724231861151193
NRB,0.2,1.0,2,36,0.75,1000,127,498,371,240.975,51.096841998916744
NRB,0.1,0.8,2,27,0.5,983,153,3376,3223,193.39165818921668,130.93177049535387
NRB,0.05,1.0,2,18,0.75,1000,137,263,126,208.145,30.50387617109441
NRB,0.4,0.99,2,18,0.25,1000,227,300,73,268.136,18.335749335756738
NRB,0.05,0.99,2,12,0.5,1000,147,275,128,180.384,35.23961370921047
NRB,0.05,0.9,2,8,0.5,1000,197,238,41,220.006,9.366199319344517
NRB,0.025,0.99,2,12,0.75,1000,149,164,15,155.017,4.143655497369549
NRB,0.05,0.99,2,8,0.25,1000,91,448,357,230.445,80.66056720667233
NRB,0.15,0.99,2,36,0.5,1000,139,303,164,205.523,23.694786639974495
NRB,0.025,0.8,2,18,0.25,1000,160,487,327,245.219,56.674306489060946
NRB,0.15,0.99,2,8,0.5,1000,158,353,195,232.71,58.90230370181952
NRB,0.05,0.9,2,12,0.75,1000,126,190,64,162.493,20.36247975030501
NRB,0.1,0.99,2,18,0.5,990,160,385,225,239.51414141414142,38.18812596385354
NRB,0.1,0.9,2,8,0.5,1000,154,342,188,185.354,31.52314058580446
NRB,0.175,0.95,2,36,0.5,1000,158,355,197,285.161,43.21380001239779
NRB,0.125,0.9,2,36,0.75,1000,159,291,132,202.091,28.278833275285802
NRB,0.5,0.9,2,12,0.25,1000,128,527,399,259.752,100.0731388991528
NRB,0.5,0.9,2,27,0.5,997,162,540,378,302.69207622868606,55.701698215932
NRB,0.5,0.99,2,27,0.75,996,167,341,174,255.94779116465864,39.776552841091736
NRB,0.125,0.99,2,27,0.5,998,130,666,536,216.62224448897797,43.17205188968253
NRB,0.2,0.8,2,21,0.5,982,162,450,288,187.5376782077393,23.013006691189208
NRB,0.025,0.9,2,18,0.5,1000,154,266,112,173.884,29.255126156050096
NRB,0.075,0.8,2,8,0.5,1000,226,253,27,233.841,7.08151585939528
NRB,0.1,0.99,2,12,0.5,1000,142,164,22,154.261,6.679333237119742
NRB,0.175,0.9,2,18,0.5,1000,161,339,178,209.991,38.84533278115762
NRB,0.05,0.8,2,18,0.25,1000,156,206,50,175.794,16.616427704824815
NRB,0.2,0.8,2,36,0.75,1000,152,254,102,178.7,18.09810878355917
NRB,0.075,0.95,2,12,0.75,1000,159,273,114,193.599,41.811438571225885
NRB,0.15,0.99,2,8,0.5,1000,153,216,63,169.476,20.934365805337205
NRB,0.125,0.9,2,36,0.75,1000,138,366,228,265.459,45.95471852982189
NRB,0.05,0.99,2,8,0.5,1000,120,269,149,183.554,50.1994329357122
NRB,0.5,0.9,2,36,0.5,1000,146,270,124,179.435,31.219872764882552
NRB,0.175,0.99,2,18,0.25,1000,123,190,67,157.199,19.231829404980232
NRB,0.15,0.9,2,18,0.75,1000,114,210,96,150.378,20.39414222361502
NRB,0.125,0.99,2,12,0.75,1000,180,236,56,211.442,15.603785249551281
NRB,0.125,0.8,2,21,0.75,994,122,302,180,154.09657947686117,19.739816382783385
NRB,0.175,0.95,2,52,0.5,1000,162,429,267,273.664,36.1136719443108
NRB,0.4,0.99,2,36,0.25,994,199,331,132,225.41448692152917,23.390963890580547
NRB,0.125,0.8,2,27,0.75,995,151,329,178,166.6542713567839,14.54055140487044
NRB,0.175,1.0,2,8,0.5,1000,207,366,159,270.989,40.685183582763436
NRB,0.075,0.9,2,21,0.5,988,129,652,523,182.1012145748988,28.311802031807467
NRB,0.05,0.95,2,8,0.5,1000,154,290,136,222.207,39.50968446047331
NRB,0.025,0.8,2,21,0.75,989,126,809,683,182.16885743174925,36.15512575317128
NRB,0.075,0.95,2,12,0.5,1000,166,215,49,188.527,15.200866335092133
NRB,0.2,0.99,2,8,0.5,1000,162,190,28,170.629,7.5372520966973875
NRB,0.1,0.8,2,36,0.5,1000,162,386,224,230.485,40.93525950168718
NRB,0.2,0.8,2,18,0.75,1000,157,535,378,275.268,59.47865067304306
NRB,0.15,1.0,2,12,0.75,1000,161,175,14,166.358,2.7024320785431666
NRB,0.4,1.0,2,18,0.5,1000,173,936,763,306.711,106.13277365943398
NRB,0.1,1.0,2,8,0.75,1000,174,293,119,223.156,32.44034586807052
NRB,0.15,0.8,2,21,0.5,997,119,1207,1088,216.43630892678033,68.1472478915887
NRB,0.5,1.0,2,52,0.25,1000,166,390,224,279.462,35.44317670264299
NRB,0.5,0.9,2,36,0.25,1000,205,336,131,223.146,8.296476090215382
NRB,0.125,0.8,2,18,0.5,1000,158,279,121,199.636,32.38122987238206
NRB,0.5,0.9,2,12,0.5,1000,268,286,18,275.276,2.883424723854975
NRB,0.125,0.8,2,52,0.75,1000,161,404,243,247.147,57.96285952300908
NRB,0.075,0.9,2,12,0.25,1000,160,246,86,185.628,19.69506312534975
NRB,0.01,0.9,2,8,0.75,1000,137,155,18,148.515,3.941231826257916
NRB,0.175,0.95,2,12,0.25,1000,96,198,102,122.938,14.559606386785948
NRB,0.01,0.95,2,12,0.5,1000,151,270,119,184.662,34.913531914011664
NRB,0.175,0.99,2,18,0.5,997,135,245,110,186.23269809428285,19.717737464654167
NRB,0.05,0.95,2,8,0.25,1000,149,242,93,208.486,27.44064126059726
NRB,0.1,0.9,2,21,0.5,993,151,297,146,217.94058408862034,25.848221191629413
NRB,0.125,0.95,2,36,0.5,1000,163,368,205,233.275,50.51069892315593
NRB,0.05,0.99,2,8,0.5,1000,119,248,129,167.877,41.12647879722088
NRB,0.075,1.0,2,18,0.25,1000,131,406,275,224.286,55.742617838090844
NRB,0.125,0.8,2,12,0.75,1000,141,348,207,216.887,48.230492547883145
NRB,0.5,0.95,2,52,0.5,1000,157,318,161,238.717,38.6443307005736
NRB,0.2,0.9,2,8,0.75,1000,125,316,191,198.753,49.90144431922933
NRB,0.075,0.95,2,18,0.5,1000,159,245,86,195.21,22.075398597153875
NRB,0.15,1.0,2,12,0.25,1000,118,382,264,212.555,49.18817389832084
NRB,0.15,0.8,2,12,0.25,1000,181,220,39,197.244,14.43373814355785
NRB,0.4,0.95,2,36,0.25,1000,144,321,177,203.084,32.375254456159894
NRB,0.025,0.95,2,21,0.75,992,140,486,346,190.0766129032258,30.324783758659184
NRB,0.15,0.8,2,12,0.25,1000,222,401,179,255.96,23.525004268348727
NRB,0.1,0.95,2,12,0.75,1000,158,326,168,216.164,41.21319729930731
NRB,0.4,0.99,2,52,0.75,1000,129,282,153,197.832,36.57490259043077
NRB,0.15,0.99,2,36,0.5,1000,159,320,161,216.795,37.755588453359586
NRB,0.5,1.0,2,36,0.25,1000,134,318,184,256.933,27.882897391895394
NRB,0.15,0.9,2,27,0.75,1000,134,328,194,182.622,43.15826400298965
NRB,0.075,0.9,2,12,0.5,1000,159,177,18,168.866,3.6396828558668806
NRB,0.025,1.0,2,8,0.75,1000,128,228,100,221.669,7.747093419887
NRB,0.05,1.0,2,21,0.5,996,161,595,434,249.44477911646587,45.75066754436684
NRB,0.1,0.99,2,18,0.25,1000,122,259,137,174.376,22.449646113260016
NRB,0.01,1.0,2,8,0.75,1000,125,247,122,178.068,19.47533477670319
NRB,0.15,0.99,2,8,0.25,1000,122,188,66,141.54,18.202079983224877
NRB,0.05,0.8,2,8,0.5,1000,200,389,189,247.71,39.79587430389753
NRB,0.175,0.8,2,18,0.25,1000,168,248,80,211.761,17.672016839602072
NRB,0.5,0.99,2,36,0.5,1000,147,364,217,256.304,51.93365660810616
NRB,0.2,0.99,2,27,0.25,987,240,328,88,285.5146909827761,21.27327592880687
NRB,0.5,0.99,2,36,0.5,988,169,1555,1386,273.53036437246965,83.65275411843666
NRB,0.125,1.0,2,12,0.25,1000,234,517,283,298.753,50.604177434019945
NRB,0.2,0.95,2,18,0.75,1000,151,437,286,238.799,54.45416287902014
NRB,0.075,0.95,2,27,0.75,1000,150,287,137,182.994,28.023798766357448
NRB,0.01,0.8,2,12,0.75,1000,124,169,45,151.727,15.79683547458196
NRB,0.01,0.99,2,8,0.25,1000,191,216,25,198.37,6.6195860081215745
NRB,0.125,0.95,2,21,0.5,983,160,514,354,209.14343845371312,31.18600616996381
NRB,0.01,0.9,2,12,0.25,1000,210,456,246,296.468,53.277701616055936
NRB,0.175,0.9,2,21,0.5,991,132,316,184,186.3380423814329,26.88876743068816
NRB,0.175,0.8,2,27,0.75,991,128,355,227,171.53582240161452,37.28441706481914
NRB,0.5,0.9,2,12,0.25,1000,198,286,88,246.838,17.842704899149066
NRB,0.4,0.9,2,36,0.25,1000,171,416,245,270.174,48.77473422478793
NRB,0.01,0.8,2,8,0.5,994,152,955,803,250.70925553319918,78.06495974784154
NRB,0.175,0.9,2,18,0.5,1000,159,259,100,210.465,40.24062727000019
NRB,0.1,0.95,2,8,0.75,1000,234,312,78,285.443,14.309140522844219
NRB,0.125,1.0,2,21,0.25,1000,158,304,146,192.31,34.40679769649782
NRB,0.15,0.9,2,21,0.25,985,165,2524,2359,231.22030456852792,97.09543537698029
NRB,0.05,0.9,2,8,0.5,1000,129,245,116,203.972,15.850819047117549
NRB,0.075,0.99,2,18,0.75,996,165,252,87,215.34638554216866,23.786138799369397
NRB,0.5,0.95,2,36,0.25,1000,192,369,177,245.517,30.257779896156364
NRB,0.125,0.9,2,18,0.75,1000,180,299,119,244.396,38.10171813612773
NRB,0.15,0.99,2,18,0.5,1000,159,202,43,173.779,14.19230709154014
NRB,0.1,0.95,2,18,0.75,1000,116,234,118,140.774,31.573657054890234
NRB,0.05,0.8,2,18,0.5,1000,167,241,74,207,23.702569730132886
NRB,0.1,0.9,2,12,0.25,1000,171,206,35,189.44,12.74891897122791
NRB,0.5,0.99,2,36,0.5,1000,125,310,185,246.959,27.063291387795772
NRB,0.2,1.0,2,18,0.5,1000,136,297,161,246.46,20.87151216419213
NRB,0.15,0.95,2,12,0.25,1000,148,265,117,182.161,38.38956678366972
NRB,0.01,0.9,2,8,0.5,1000,151,239,88,197.425,30.815904903069047
NRB,0.05,0.9,2,18,0.5,1000,208,300,92,240.521,24.044285946700242
NRB,0.075,0.9,2,18,0.25,1000,137,291,154,229.701,34.53752219600357
NRB,0.075,1.0,2,18,0.75,1000,160,289,129,207.621,40.2434453531739
NRB,0.4,0.99,2,18,0.5,1000,156,391,235,213.764,52.7914694173523
NRB,0.075,0.95,2,8,0.25,1000,158,179,21,163.984,6.896180196405928
NRB,0.125,0.9,2,27,0.75,1000,120,266,146,179.725,39.04499823135976
NRB,0.1,0.95,2,8,0.25,1000,188,336,148,242.141,47.680777841553464
NRB,0.05,0.8,2,8,0.25,1000,187,298,111,215.353,33.43172252623354
NRB,0.2,0.9,2,18,0.75,1000,179,431,252,258.544,58.76012948264169
NRB,0.2,0.8,2,8,0.5,1000,182,227,45,198.244,16.659772267711585
NRB,0.125,0.8,2,27,0.75,997,139,557,418,194.45135406218657,33.05755736693637
NRB,0.1,0.99,2,27,0.25,997,165,444,279,290.0702106318957,36.18120234137108
NRB,0.025,1.0,2,21,0.5,994,251,905,654,300.35412474849096,83.00238017000315
NRB,0.01,0.8,2,18,0.75,1000,146,225,79,175.949,28.35581865246446
NRB,0.1,0.95,2,12,0.25,1000,86,195,109,143.94,21.142312962336863
NRB,0.075,0.9,2,12,0.5,1000,157,236,79,201.781,16.908546298778553
NRB,0.075,0.99,2,36,0.5,1000,170,462,292,303.961,49.84323250780217
NRB,0.175,0.99,2,18,0.5,1000,154,265,111,189.522,31.64175590444874
NRB,0.1,0.9,2,12,0.5,1000,156,277,121,176.615,23.88487517786648
NRB,0.125,0.95,2,8,0.25,1000,153,286,133,223.681,40.78861299370144
NRB,0.175,0.9,2,21,0.25,988,164,509,345,219.67914979757086,43.12002628894022
NRB,0.075,0.9,2,8,0.5,1000,194,284,90,209.209,22.891774775066096
NRB,0.2,0.8,2,36,0.5,1000,166,364,198,258.615,31.553230918265427
NRB,0.075,0.8,2,27,0.75,995,152,950,798,174.08442211055277,29.301817135930644
NRB,0.1,0.95,2,12,0.5,1000,148,217,69,177.793,23.516998112008263
NRB,0.2,0.8,2,21,0.75,978,121,556,435,192.45296523517382,43.67918701277589
NRB,0.075,0.8,2,18,0.5,1000,113,200,87,168.505,21.372336132293814
NRB,0.4,0.9,2,12,0.25,1000,134,279,145,196.593,25.4990107759213
NRB,0.175,0.8,2,21,0.25,989,152,1315,1163,178.67037411526795,45.003267334842626
NRB,0.2,0.95,2,36,0.75,1000,123,258,135,184.541,30.037586047743176
NRB,0.05,1.0,2,8,0.25,1000,178,208,30,189.562,8.41361663881502
NRB,0.05,0.95,2,8,0.5,1000,167,320,153,231.428,39.15042236772895
NRB,0.175,0.9,2,36,0.5,1000,133,300,167,215.79,27.276141367280818
NRB,0.025,0.9,2,12,0.75,1000,169,211,42,193.399,16.25792480973876
NRB,0.075,0.9,2,21,0.5,996,143,500,357,192.93875502008032,37.07579177488863
NRB,0.1,0.9,2,18,0.5,1000,121,237,116,152.21,27.631855157036043
NRB,0.175,0.99,2,12,0.25,1000,132,262,130,232.4,22.304696803577034
NRB,0.175,0.9,2,52,0.5,1000,172,385,213,267.606,36.47696990339704
NRB,0.025,0.95,2,18,0.75,1000,182,213,31,192.256,7.218488108362482
NRB,0.05,0.95,2,18,0.75,1000,160,217,57,186.63,15.540933711351471
NRB,0.1,0.95,2,8,0.25,999,110,281,171,170.92392392392392,45.92939403793176
NRB,0.125,0.99,2,21,0.25,993,162,480,318,226.5347432024169,38.31076571299041
NRB,0.5,0.8,2,21,0.5,994,171,3526,3355,238.98993963782695,116.96729171315953
NRB,0.075,0.95,2,18,0.75,1000,140,273,133,213.464,37.571802516572774
NRB,0.075,1.0,2,21,0.5,981,125,776,651,171.0948012232416,42.205548811692545
NRB,0.175,0.99,2,18,0.75,998,123,1077,954,172.08416833667334,62.60891757200674
NRB,0.4,0.8,2,36,0.75,1000,152,307,155,212.997,35.86621497142368
NRB,0.05,1.0,2,36,0.75,995,159,409,250,238.2040201005025,60.64865323114859
NRB,0.05,1.0,2,21,0.25,979,169,1166,997,219.51378958120532,64.32959738752892
NRB,0.125,0.9,2,18,0.25,994,156,283,127,222.53621730382295,35.11289799226158
NRB,0.15,0.9,2,36,0.75,1000,155,412,257,229.695,67.23559027479122
NRB,0.2,0.9,2,21,0.75,990,153,524,371,179.85656565656566,23.589247784631123
NRB,0.025,1.0,2,21,0.75,995,119,601,482,226.59497487437187,46.511954877791304
NRB,0.125,1.0,2,8,0.5,1000,156,336,180,216.766,49.17348142317437
NRB,0.175,1.0,2,21,0.75,986,112,2075,1963,141.66734279918865,76.20492601980126
NRB,0.075,0.8,2,21,0.5,991,152,439,287,203.0978809283552,30.104355628849323
NRB,0.175,1.0,2,12,0.5,1000,166,295,129,219.271,40.778234677624575
NRB,0.1,0.99,2,12,0.25,1000,115,223,108,150.77,25.615801163915783
NRB,0.125,0.95,2,36,0.5,1000,133,373,240,265.621,28.022144807269832
NRB,0.025,0.95,2,18,0.5,1000,167,409,242,255.651,54.44275169581542
NRB,0.175,0.8,2,52,0.75,1000,163,574,411,304.239,58.31667612024638
